cell,rotation,estimate
541557114,0,0.2942936101595197
541557114,10,0.31735866817555003
541557114,100,0.32166971211888573
541557114,110,0.32663936769269203
541557114,120,0.31335926154402866
541557114,130,0.27989326972391787
541557114,140,0.31555762675669424
541557114,150,0.31598632035452023
541557114,160,0.3073323629483528
541557114,170,0.29276048718307257
541557114,180,0.30293653970591905
541557114,190,0.2906628769318049
541557114,20,0.31631865093162637
541557114,200,0.2846532015516499
541557114,210,0.27634732975589155
541557114,220,0.27109367330707396
541557114,230,0.28589343141301865
541557114,240,0.2884569423278803
541557114,250,0.29377954501550313
541557114,260,0.3294503728479739
541557114,270,0.40776227476522353
541557114,280,0.12025252549311885
541557114,290,0.3721207773941124
541557114,30,0.33624401231783163
541557114,300,0.34557868812858916
541557114,310,0.3185708622497226
541557114,320,0.2833407238340831
541557114,330,0.2816487545487011
541557114,340,0.2958067573937568
541557114,350,0.278099677572217
541557114,40,0.31365275010986204
541557114,50,0.30453328169030813
541557114,60,0.28510375032142143
541557114,70,0.28172640323642895
541557114,80,0.2988841268935897
541557114,90,0.3150480318808284
569835804,0,0.05985263730852804
569835804,10,0.06347180675573273
569835804,100,0.06548661148335612
569835804,110,0.060219283690667785
569835804,120,0.05584815335829578
569835804,130,0.05903791294117658
569835804,140,0.05572508235776525
569835804,150,0.05657840305436605
569835804,160,0.0571334793468319
569835804,170,0.061392396407257424
569835804,180,0.06509453897469249
569835804,190,0.0662429044703551
569835804,20,0.06272400505416298
569835804,200,0.07075869724657952
569835804,210,0.07014024088159444
569835804,220,0.08955760220576545
569835804,230,0.09465152088840507
569835804,240,0.07074972166724318
569835804,250,0.06350747765205153
569835804,260,0.06302909542229737
569835804,270,0.0653745891491764
569835804,280,0.06405723764600364
569835804,290,0.0641679686113364
569835804,30,0.06014345713133793
569835804,300,0.06823485765852368
569835804,310,0.0722370579693501
569835804,320,0.08247797218942479
569835804,330,0.07996349719386776
569835804,340,0.06885476474953083
569835804,350,0.06490511335248025
569835804,40,0.059055516473158015
569835804,50,0.06046042345252603
569835804,60,0.06508816629840039
569835804,70,0.07092040565883041
569835804,80,0.0486391932746215
569835804,90,0.06698527008326427
569860121,0,0.12895392382014792
569860121,10,0.12007097802102068
569860121,100,0.10765691391180592
569860121,110,0.11359155679561
569860121,120,0.12311717618561863
569860121,130,0.13373629353674832
569860121,140,0.13212900126726057
569860121,150,0.15867965694627686
569860121,160,0.13233020276361834
569860121,170,0.12122018403745191
569860121,180,0.11324483177877069
569860121,190,0.11042540466579874
569860121,20,0.106691424211487
569860121,200,0.1052674755183412
569860121,210,0.10236249894233883
569860121,220,0.10545142789849848
569860121,230,0.11066069995646974
569860121,240,0.11837365993418826
569860121,250,0.009069512379691815
569860121,260,0.12316487927041836
569860121,270,0.14519331914798345
569860121,280,0.13818554805897754
569860121,290,0.12490162864224022
569860121,30,0.11811003033320468
569860121,300,0.1203658472671385
569860121,310,0.11137324037085011
569860121,320,0.1072677842409189
569860121,330,0.10039307864756075
569860121,340,0.09564292205912513
569860121,350,0.08318973920113246
569860121,40,0.11533623232688639
569860121,50,0.13108373588749156
569860121,60,0.12115559807581516
569860121,70,0.10886288281551382
569860121,80,0.10890344469770145
569860121,90,0.10306272343141433
571732727,0,0.25803398288217033
571732727,10,0.23999527081381936
571732727,100,0.2562559661956113
571732727,110,0.2613757317846446
571732727,120,0.25955320162289514
571732727,130,0.2588443360201068
571732727,140,0.25797151620249115
571732727,150,0.2806166208551913
571732727,160,0.25379265305844484
571732727,170,0.2815160713125548
571732727,180,0.26293221376429526
571732727,190,0.2617937618365322
571732727,20,0.230951572151866
571732727,200,0.25343343492788517
571732727,210,0.26400402246027194
571732727,220,0.2689467989982671
571732727,230,0.29517766371470966
571732727,240,0.31553137183481134
571732727,250,0.33884885990274
571732727,260,0.35015905478436243
571732727,270,0.3267134543007271
571732727,280,0.3776454335622922
571732727,290,0.36593391229943106
571732727,30,0.23141302427376614
571732727,300,0.30035881266915154
571732727,310,0.2766045318649202
571732727,320,0.2509278248848813
571732727,330,0.2556315277947641
571732727,340,0.2583798024253262
571732727,350,0.25630119970857146
571732727,40,0.24236477231647946
571732727,50,0.23779353602653225
571732727,60,0.23739308976614776
571732727,70,0.23833218482558335
571732727,80,0.24107051265510543
571732727,90,0.2440886894044501
576110753,0,0.18140912983898566
576110753,10,0.19724293620384342
576110753,100,0.16573787684838867
576110753,110,0.16187502925181532
576110753,120,0.16520286689708436
576110753,130,0.16305660600774072
576110753,140,0.16895826109764392
576110753,150,0.16408703926162516
576110753,160,0.16205186539354188
576110753,170,0.17809825936327997
576110753,180,0.18919398150283873
576110753,190,0.22328415658649362
576110753,20,0.20919647225028742
576110753,200,0.17139631850543818
576110753,210,0.14294994765465294
576110753,220,0.15411085179045564
576110753,230,0.1487115450733301
576110753,240,0.14787270284496237
576110753,250,0.15731460917842227
576110753,260,0.1719627788158009
576110753,270,0.1871497362993547
576110753,280,0.20304618384708217
576110753,290,0.202960359688738
576110753,30,0.1728277647783678
576110753,300,0.2215501363894552
576110753,310,0.1943207334463628
576110753,320,0.18645147438808107
576110753,330,0.18099192511587972
576110753,340,0.17344740804681386
576110753,350,0.17626070760407614
576110753,40,0.16007450328898837
576110753,50,0.16903377466152877
576110753,60,0.16887908106744348
576110753,70,0.15780035824172473
576110753,80,0.1585597374968032
576110753,90,0.16279856782511437
576118161,0,0.1803438877039867
576118161,10,0.1724972460283964
576118161,100,0.1697556789161447
576118161,110,0.16763893182930123
576118161,120,0.16275298035918226
576118161,130,0.1607343211869629
576118161,140,0.14780953094147958
576118161,150,0.1900784786355782
576118161,160,0.1591671992975196
576118161,170,0.19552824527886867
576118161,180,0.14123377543048038
576118161,190,0.1497056393131977
576118161,20,0.165713663888293
576118161,200,0.1436565307283805
576118161,210,0.14140926547357663
576118161,220,0.1430785312786968
576118161,230,0.1392169437906704
576118161,240,0.14132568647706206
576118161,250,0.13887142326398622
576118161,260,0.1668047479674146
576118161,270,0.20494252397352836
576118161,280,0.16011729172751332
576118161,290,0.1743311693886515
576118161,30,0.15709037132330755
576118161,300,0.18282851132531844
576118161,310,0.2018959266771957
576118161,320,0.19315498664039216
576118161,330,0.17535525918800748
576118161,340,0.17812801158769426
576118161,350,0.18735367119279858
576118161,40,0.16580589260335213
576118161,50,0.16618960140073757
576118161,60,0.1746560347929495
576118161,70,0.1830756977611458
576118161,80,0.18271351199568459
576118161,90,0.17972265510751284
595572609,0,0.1674488500866244
595572609,10,0.15697940879650257
595572609,100,0.15009065667526011
595572609,110,0.1504948096828679
595572609,120,0.15328882679889372
595572609,130,0.16081902428280312
595572609,140,0.1622924768995817
595572609,150,0.1646166285565641
595572609,160,0.1662956600280245
595572609,170,0.16991740299227315
595572609,180,0.1744089958182802
595572609,190,0.1780926011187245
595572609,20,0.1614596802080619
595572609,200,0.18231968110843735
595572609,210,0.18107030711863453
595572609,220,0.1761136023265207
595572609,230,0.18210002573863016
595572609,240,0.23530284320964592
595572609,250,0.21657182242831177
595572609,260,0.18674756623112537
595572609,270,0.17630809451334525
595572609,280,0.16436390062354878
595572609,290,0.17069624648745796
595572609,30,0.1641963219575812
595572609,300,0.15967971420607233
595572609,310,0.1754740534992164
595572609,320,0.17332253564935715
595572609,330,0.17059076488961034
595572609,340,0.16850006263523787
595572609,350,0.1710748398291616
595572609,40,0.1647579113690987
595572609,50,0.167009590070947
595572609,60,0.16967001705482337
595572609,70,0.16478535609832803
595572609,80,0.1638719429492976
595572609,90,0.15127561551746715
595583062,0,0.17749888146425405
595583062,10,0.1461262711049196
595583062,100,0.10698110642926935
595583062,110,0.10674492335027672
595583062,120,0.10784286524151705
595583062,130,0.020763002204626416
595583062,140,0.09086023414140543
595583062,150,0.09059260404037972
595583062,160,0.09062078915969499
595583062,170,0.08989619708012918
595583062,180,0.09031372252161646
595583062,190,0.07925028697470367
595583062,20,0.1414216510391867
595583062,200,0.08853575457594416
595583062,210,0.09380232224985947
595583062,220,0.10329405540445508
595583062,230,0.11406251101002815
595583062,240,0.12547412197406946
595583062,250,0.14323271614354735
595583062,260,0.15275643662456023
595583062,270,0.39741025848980605
595583062,280,0.25260384547780257
595583062,290,0.16856516345467956
595583062,30,0.14887129276778832
595583062,300,0.18524251462159966
595583062,310,0.16442296261542522
595583062,320,0.1427187067019609
595583062,330,0.13911382019878682
595583062,340,0.13807820647928476
595583062,350,0.14703126276565293
595583062,40,0.14874799431614158
595583062,50,0.1293633402888363
595583062,60,0.13349155719938607
595583062,70,0.12262385460968475
595583062,80,0.11228431566827286
595583062,90,0.10900602476686042
602165685,0,0.10037464313319265
602165685,10,0.106607342972737
602165685,100,0.09496521576537542
602165685,110,0.09723085636736722
602165685,120,0.09806420359461557
602165685,130,0.09941204429408676
602165685,140,0.09881361096073762
602165685,150,0.10305875214417035
602165685,160,0.10118546569245455
602165685,170,0.10110067559223965
602165685,180,0.1027019879495192
602165685,190,0.10550604663055294
602165685,20,0.10540593730660838
602165685,200,0.10751192301756968
602165685,210,0.10811950503668807
602165685,220,0.10349917804560166
602165685,230,0.10372317854078182
602165685,240,0.10639320622431309
602165685,250,0.11107630819817298
602165685,260,0.12103338456043292
602165685,270,0.1311033098298997
602165685,280,0.23844191334415543
602165685,290,0.1092614197799392
602165685,30,0.11046490258330409
602165685,300,0.10936676710527836
602165685,310,0.13971040357684342
602165685,320,0.13106050754165582
602165685,330,0.12364007786518863
602165685,340,0.11096069652907564
602165685,350,0.10763153980329823
602165685,40,0.11358858828027973
602165685,50,0.1368247766144398
602165685,60,0.12554403211658594
602165685,70,0.09564217877609738
602165685,80,0.09628708007768277
602165685,90,0.09447889510460854
653804581,0,0.11466751308276246
653804581,10,0.09163549831076376
653804581,100,0.09194124469284916
653804581,110,0.09276739409353213
653804581,120,0.09120500929953576
653804581,130,0.09118100757576056
653804581,140,0.07232610957134078
653804581,150,0.08491405640650054
653804581,160,0.10252841467507592
653804581,170,0.10706252062576413
653804581,180,0.11039310635155047
653804581,190,0.11048042842248536
653804581,20,0.05833634742210151
653804581,200,0.10943512507009165
653804581,210,0.11532505412079472
653804581,220,0.117027862236489
653804581,230,0.13141723700650756
653804581,240,0.1406951731732812
653804581,250,0.15985924445196875
653804581,260,0.16826395682893705
653804581,270,0.13660810160941952
653804581,280,0.14867334746029953
653804581,290,0.10957963717228303
653804581,30,0.08959059144906502
653804581,300,0.1042579056879443
653804581,310,0.10527780335570551
653804581,320,0.10863213961198884
653804581,330,0.11148897934536342
653804581,340,0.11680185089627111
653804581,350,0.11380633724163447
653804581,40,0.09977663565828808
653804581,50,0.09039034319418777
653804581,60,0.08454864636509248
653804581,70,0.09084036707384424
653804581,80,0.09517601006515448
653804581,90,0.09148182417159853
653854241,0,0.21787856284416712
653854241,10,0.21897813691717877
653854241,100,0.16418622170736386
653854241,110,0.161808029925051
653854241,120,0.15563943019811655
653854241,130,0.1478511876743932
653854241,140,0.14331777820682307
653854241,150,0.14971918360052372
653854241,160,0.14896492363782193
653854241,170,0.14926938715300586
653854241,180,0.1571776084137902
653854241,190,0.15873219228445257
653854241,20,0.20773883842025387
653854241,200,0.15387307825033222
653854241,210,0.16077520576720433
653854241,220,0.15770562730149412
653854241,230,0.23468488529745926
653854241,240,0.2122182360182255
653854241,250,0.22372191251964818
653854241,260,0.24728919574229224
653854241,270,0.28273303837993324
653854241,280,0.4022178975911058
653854241,290,0.4143383038215936
653854241,30,0.20394548491850395
653854241,300,0.364414917217688
653854241,310,0.3199775491249373
653854241,320,0.2546592476337627
653854241,330,0.2367208525747696
653854241,340,0.22174436905045836
653854241,350,0.21423957491186085
653854241,40,0.20125243765156275
653854241,50,0.1819531090605877
653854241,60,0.16982622863634125
653854241,70,0.17735909621879342
653854241,80,0.1707806280690411
653854241,90,0.16362015162458166
654180841,0,0.17101492770405083
654180841,10,0.18153199043655305
654180841,100,0.16657750026145363
654180841,110,0.1626980208179725
654180841,120,0.16408430492078802
654180841,130,0.17339188917038062
654180841,140,0.20015721435430947
654180841,150,0.22427538284234477
654180841,160,0.18635313824703
654180841,170,0.20792215590585258
654180841,180,0.20294141618156053
654180841,190,0.19503140622929577
654180841,20,0.18556572392862747
654180841,200,0.21220577325490933
654180841,210,0.2272697446957069
654180841,220,0.1828341711295694
654180841,230,0.18382385027920403
654180841,240,0.19028323151465715
654180841,250,0.17925503497015952
654180841,260,0.16803820006009862
654180841,270,0.1650871575022222
654180841,280,0.16368790980599088
654180841,290,0.1542073000998623
654180841,30,0.17451022953362044
654180841,300,0.19489054641187065
654180841,310,0.19561086290137003
654180841,320,0.19796692667291993
654180841,330,0.1931834420783226
654180841,340,0.18051760175503004
654180841,350,0.17149926163066337
654180841,40,0.1347226087576196
654180841,50,0.18978531426763592
654180841,60,0.19521037772277974
654180841,70,0.18635238060552187
654180841,80,0.17113467231360974
654180841,90,0.1700548064783171
665713811,0,0.11062409293381614
665713811,10,0.11853552098680216
665713811,100,0.11428479231816419
665713811,110,0.12294774713559342
665713811,120,0.13287342751815873
665713811,130,0.14236757076222728
665713811,140,0.1376509825617891
665713811,150,0.12930370651636292
665713811,160,0.11807819432435887
665713811,170,0.11320593247558985
665713811,180,0.10261278967934664
665713811,190,0.12423034985747175
665713811,20,0.13045071420061516
665713811,200,0.1473990173924563
665713811,210,0.16578682029757885
665713811,220,0.1469396299921257
665713811,230,0.14753750361800705
665713811,240,0.14489009055393287
665713811,250,0.14575721875385042
665713811,260,0.11676934103230158
665713811,270,0.14298996657999452
665713811,280,0.1464403431925561
665713811,290,0.16720740263510592
665713811,30,0.1056157557041231
665713811,300,0.15969410645243814
665713811,310,0.139374688653133
665713811,320,0.13506114494298055
665713811,330,0.10949487300466129
665713811,340,0.10958953463870301
665713811,350,0.10778785379361466
665713811,40,0.11222199792846259
665713811,50,0.11821112535607729
665713811,60,0.13150703788948026
665713811,70,0.11052936678943312
665713811,80,0.13454492786765446
665713811,90,0.13810074202897057
677088033,0,0.09598799976732864
677088033,10,0.1019312102147633
677088033,100,0.0827758385578915
677088033,110,0.07960006036181524
677088033,120,0.07606259003614022
677088033,130,0.07400079396725706
677088033,140,0.07176279983613561
677088033,150,0.07429993775195651
677088033,160,0.07510353410888754
677088033,170,0.07662965180214612
677088033,180,0.07811658168422235
677088033,190,0.0796867600734702
677088033,20,0.17462426236294792
677088033,200,0.08329828008838758
677088033,210,0.08038091399168427
677088033,220,0.08164696369843663
677088033,230,0.08825408579600233
677088033,240,0.09700153615739143
677088033,250,0.09425507343520517
677088033,260,0.10597008146797335
677088033,270,0.12415016535894452
677088033,280,0.08193518399932082
677088033,290,0.1342581717237815
677088033,30,0.10473354018809686
677088033,300,0.18040123401282823
677088033,310,0.1333228482942922
677088033,320,0.10793569011026857
677088033,330,0.09452370814884609
677088033,340,0.09109519080687853
677088033,350,0.09094566647792024
677088033,40,0.09724901011818556
677088033,50,0.0931248105115635
677088033,60,0.09242979151976585
677088033,70,0.09001977334823291
677088033,80,0.08760139125030698
677088033,90,0.08639354870131376
685806309,0,0.16832619980654046
685806309,10,0.1672901276844885
685806309,100,0.14843183386549763
685806309,110,0.14012420439570888
685806309,120,0.1431097237686902
685806309,130,0.1392486531899459
685806309,140,0.13570216482500314
685806309,150,0.13403303337783665
685806309,160,0.13488313292016793
685806309,170,0.13004830097161552
685806309,180,0.13567738114237174
685806309,190,0.13287615383739304
685806309,20,0.17343849998877095
685806309,200,0.1324661007731992
685806309,210,0.14342465483469696
685806309,220,0.1514916533343752
685806309,230,0.15425451823201536
685806309,240,0.15360005082722872
685806309,250,0.16069681548346393
685806309,260,0.1689861743036891
685806309,270,0.1860112100807582
685806309,280,0.21576620079889877
685806309,290,0.24872257135465134
685806309,30,0.19506470900899914
685806309,300,0.2765402633097674
685806309,310,0.24288860195010786
685806309,320,0.21582201713424615
685806309,330,0.18849632599662713
685806309,340,0.17346745801374555
685806309,350,0.16843577920126448
685806309,40,0.17295280775260904
685806309,50,0.15193604882057712
685806309,60,0.15533237136392192
685806309,70,0.15736284759183994
685806309,80,0.14676677828605608
685806309,90,0.14469274536730503
685814252,0,0.06453285396783318
685814252,10,0.06957278641358272
685814252,100,0.06914444229776072
685814252,110,0.06684774413725685
685814252,120,0.06606396110014125
685814252,130,0.06671417113668346
685814252,140,0.06292335096827852
685814252,150,0.06249634149766353
685814252,160,0.06497033621645233
685814252,170,0.05447511529836013
685814252,180,0.06274413439810961
685814252,190,0.06648061019249535
685814252,20,0.06503274363759265
685814252,200,0.06862653370261652
685814252,210,0.06796138035342636
685814252,220,0.06394989832649517
685814252,230,0.07230906617712578
685814252,240,0.061687685380132265
685814252,250,0.0684578987517286
685814252,260,0.07707756699435216
685814252,270,0.0956801091763611
685814252,280,0.11313321161742151
685814252,290,0.11470201569431455
685814252,30,0.0658722024867048
685814252,300,0.0962497440839483
685814252,310,0.09994124036409026
685814252,320,0.08606672081822697
685814252,330,0.08089504650162402
685814252,340,0.057776802118669396
685814252,350,0.05296681878874951
685814252,40,0.06582182297492326
685814252,50,0.06584041586658326
685814252,60,0.060996728251744285
685814252,70,0.07086951759413065
685814252,80,0.07038699516676326
685814252,90,0.068893501860956
689300528,0,0.10216172386261343
689300528,10,0.10628299552467527
689300528,100,0.07677890968920201
689300528,110,0.07723485397934547
689300528,120,0.07686365943558429
689300528,130,0.07738559975890996
689300528,140,0.08701045200413862
689300528,150,0.0885289172675739
689300528,160,0.0960173035265322
689300528,170,0.09233431289944417
689300528,180,0.0888216740095872
689300528,190,0.08582730127883906
689300528,20,0.10320102294456394
689300528,200,0.09077874816513995
689300528,210,0.09435811274512618
689300528,220,0.09531346304722967
689300528,230,0.08955163328309741
689300528,240,0.08918891621429331
689300528,250,0.10034974316517267
689300528,260,0.12969778419519543
689300528,270,0.25337598993545296
689300528,280,1.0967757137744123
689300528,290,0.2545545424824649
689300528,30,0.09733244430570373
689300528,300,0.1628037252953614
689300528,310,0.12183667022837646
689300528,320,0.10884856875409252
689300528,330,0.09523807429728229
689300528,340,0.08962030398258275
689300528,350,0.09361928080063835
689300528,40,0.10051500817159609
689300528,50,0.1041270207512956
689300528,60,0.08746369295754089
689300528,70,0.07969185212868407
689300528,80,0.08358529220837943
689300528,90,0.12465801645634025
689306818,0,0.1965920161190146
689306818,10,0.18538709253538818
689306818,100,0.19521529891441464
689306818,110,0.17636823851998956
689306818,120,0.19024156558410543
689306818,130,0.20175258547495695
689306818,140,0.20532424326237825
689306818,150,0.22064022317422272
689306818,160,0.17551596544147807
689306818,170,0.18431658819035218
689306818,180,0.1942125572807129
689306818,190,0.17141564381536883
689306818,20,0.17691192459008886
689306818,200,0.17532913563262875
689306818,210,0.17876913741684763
689306818,220,0.1856948505775967
689306818,230,0.20740527513016568
689306818,240,0.21251307382742138
689306818,250,0.23667038940035368
689306818,260,0.2763035570074521
689306818,270,0.2684816478761062
689306818,280,0.26232001815304506
689306818,290,0.21648719955294765
689306818,30,0.19507657851260668
689306818,300,0.20790635735891677
689306818,310,0.18868908519054606
689306818,320,0.18533234931807563
689306818,330,0.18823114640329996
689306818,340,0.1943560892960029
689306818,350,0.20190380212692988
689306818,40,0.201157328521197
689306818,50,0.18807670507786028
689306818,60,0.2007648593817145
689306818,70,0.19821239092932447
689306818,80,0.19842579581328382
689306818,90,0.182747428443645
689309060,0,0.1708246230341821
689309060,10,0.16978460000538081
689309060,100,0.22248762096574762
689309060,110,0.2227278507746871
689309060,120,0.2561053202597891
689309060,130,0.22912957831680186
689309060,140,0.23053554700934717
689309060,150,0.20609894805764528
689309060,160,0.15019256422872743
689309060,170,0.20288353554442118
689309060,180,0.21043517596079253
689309060,190,0.18902451104979553
689309060,20,0.17346146747025423
689309060,200,0.1810537415014156
689309060,210,0.17251362703701476
689309060,220,0.17540730105793198
689309060,230,0.1845720068531816
689309060,240,0.18764688088183723
689309060,250,0.2127830984779685
689309060,260,0.24959374125596315
689309060,270,0.26568533056141375
689309060,280,0.09433217712650954
689309060,290,0.2370004522499577
689309060,30,0.1735961823566609
689309060,300,0.21757274705562696
689309060,310,0.19682804917031832
689309060,320,0.1844136193551124
689309060,330,0.1766997922113335
689309060,340,0.17553595340570996
689309060,350,0.17309414567779155
689309060,40,0.17269672844204947
689309060,50,0.17570166007125226
689309060,60,0.18094964032146038
689309060,70,0.18075328212060782
689309060,80,0.17919337466345853
689309060,90,0.19024940743415544
689312221,0,0.12580392156892647
689312221,10,0.1264428840765801
689312221,100,0.11941177237776995
689312221,110,0.11016062816319558
689312221,120,0.09663924621474161
689312221,130,0.08047667835617858
689312221,140,0.09434065668582192
689312221,150,0.11778676548853848
689312221,160,0.1135580297197793
689312221,170,0.1154302522873273
689312221,180,0.12646979191805613
689312221,190,0.1308837844658745
689312221,20,0.12683906734660322
689312221,200,0.12549156961660912
689312221,210,0.12242004350321861
689312221,220,0.12400818434840974
689312221,230,0.11143382282029146
689312221,240,0.13354797830326653
689312221,250,0.1300139219715706
689312221,260,0.1346536353082204
689312221,270,0.13724539321727208
689312221,280,0.14007934926990515
689312221,290,0.14459138116357184
689312221,30,0.13027284891887042
689312221,300,0.1341841349929926
689312221,310,0.12965639132791773
689312221,320,0.12297582750398418
689312221,330,0.11005637652736201
