cell,rotation,estimate
541557114,0,0.002419833576843329
541557114,10,0.002622482401990813
541557114,100,6.982844794770733e-05
541557114,110,0.00021240890610919302
541557114,120,0.00037180345728200526
541557114,130,0.000522659236665294
541557114,140,0.0003811789015243267
541557114,150,0.0002989651797095656
541557114,160,1.9369807531437725e-05
541557114,170,0.00039892374544874085
541557114,180,0.0007635068474456573
541557114,190,0.0008749586440813298
541557114,20,0.0027208217063874147
541557114,200,0.0007937263035024733
541557114,210,0.0004387915233064819
541557114,220,0.00031910217932980766
541557114,230,0.00034143285442874544
541557114,240,0.0016892356122612169
541557114,250,0.004456349812119535
541557114,260,0.010452548785620045
541557114,270,0.021477559943970104
541557114,280,0.01740718074511131
541557114,290,0.01995029991481521
541557114,30,0.002317343318997459
541557114,300,0.010597110972235431
541557114,310,0.004559626197854354
541557114,320,0.0016535659608543233
541557114,330,0.0002102212000640631
541557114,340,0.0014895908199479067
541557114,350,0.002037407435341763
541557114,40,0.0020576334345440515
541557114,50,0.001656934755849679
541557114,60,0.001492798035061429
541557114,70,0.0010729237184458488
541557114,80,0.0006894920087114498
541557114,90,0.00038462873301636953
569835804,0,0.00043835571979876587
569835804,10,0.0003533632820311957
569835804,100,0.0005208651618410016
569835804,110,0.0006252657593427424
569835804,120,0.0006580616855965374
569835804,130,0.0006855810973359015
569835804,140,0.0007172154688278047
569835804,150,0.0007182169080840847
569835804,160,0.0007074335191797233
569835804,170,0.0006756123752781997
569835804,180,0.0005816857906792601
569835804,190,0.0005113495037984549
569835804,20,0.0002552174285730701
569835804,200,0.000480580109530446
569835804,210,0.0004889391658642455
569835804,220,0.0005260235941501565
569835804,230,0.0005353490813365706
569835804,240,0.000566519619702918
569835804,250,0.0005396565213988621
569835804,260,0.00044775967126921723
569835804,270,0.0002839368282245517
569835804,280,0.00017751743775082005
569835804,290,6.921675735644745e-05
569835804,30,0.00013733577140032837
569835804,300,0.00029957776287409385
569835804,310,0.000478534308245037
569835804,320,0.0005799841626065332
569835804,330,0.0006753605420262676
569835804,340,0.0006429552357377457
569835804,350,0.000575805409457748
569835804,40,1.6710102350127147e-05
569835804,50,0.00011786349312495402
569835804,60,0.00021651016544007359
569835804,70,0.0003228105991954804
569835804,80,0.0004058108726762344
569835804,90,0.0004338790394705451
569860121,0,0.0005102157877199531
569860121,10,0.0006690449421528417
569860121,100,0.0010658510755146415
569860121,110,0.0010207900315793044
569860121,120,0.000870487329956787
569860121,130,0.0007630477435526936
569860121,140,0.0006308561864946194
569860121,150,0.0006718750502813889
569860121,160,0.0006446188059946028
569860121,170,0.0005890762344501449
569860121,180,0.000559728244393835
569860121,190,0.0005240856382462554
569860121,20,0.0007673372663152949
569860121,200,0.0003985032474480271
569860121,210,0.00017828493171434003
569860121,220,0.00035989904862699046
569860121,230,0.0010847175455034567
569860121,240,0.001967472113938775
569860121,250,0.002584587713901962
569860121,260,0.0030102946327530853
569860121,270,0.003156627353904441
569860121,280,0.0030246670373314643
569860121,290,0.002729705024787561
569860121,30,0.0008328907066428542
569860121,300,0.0020529842237423466
569860121,310,0.0014335410674286458
569860121,320,0.0008319733902252941
569860121,330,0.0003130976341162022
569860121,340,0.00013178092977871882
569860121,350,0.00037364477088978773
569860121,40,0.0008495580983209957
569860121,50,0.0009240078883447035
569860121,60,0.0009821983461045813
569860121,70,0.0009788556240452803
569860121,80,0.0010353445413591492
569860121,90,0.0010585940946608314
571732727,0,0.003956760184986631
571732727,10,0.004055925934990081
571732727,100,0.0038280566185448276
571732727,110,0.003429009983343157
571732727,120,0.003022348961736214
571732727,130,0.0026043230323977064
571732727,140,0.0022551193299191782
571732727,150,0.002154353576359235
571732727,160,0.0020847868326747776
571732727,170,0.0019691556022903584
571732727,180,0.0020939533937081086
571732727,190,0.0024697252325354578
571732727,20,0.004223522161353176
571732727,200,0.0030986154228063857
571732727,210,0.0037838387155567305
571732727,220,0.004788744950223615
571732727,230,0.005512968998635334
571732727,240,0.006599010156725453
571732727,250,0.007400547379846842
571732727,260,0.00829688231059254
571732727,270,0.006717199559694319
571732727,280,0.005837331595390655
571732727,290,0.004566571372266054
571732727,30,0.004490441669122243
571732727,300,0.003933966449100032
571732727,310,0.003972298927660822
571732727,320,0.004078577298927785
571732727,330,0.004082918172257352
571732727,340,0.0037526647813466785
571732727,350,0.003815980671560388
571732727,40,0.004757088754217166
571732727,50,0.0048098659785740655
571732727,60,0.004395377709455014
571732727,70,0.004122560975825651
571732727,80,0.004163235021391589
571732727,90,0.004146270050730161
576110753,0,0.0004327644307137639
576110753,10,0.00042780704927488614
