cell,rotation,estimate
541557114,0,0.008835484385752568
541557114,10,0.009822988901789313
541557114,100,0.003942959518330532
541557114,110,0.004654159535829025
541557114,120,0.005527428452739906
541557114,130,0.006140517113111709
541557114,140,0.003936575798100002
541557114,150,0.0011445420728987438
541557114,160,9.562274484959461e-06
541557114,170,0.00010125876832290726
541557114,180,0.0010866771259570261
541557114,190,0.0023904831748731504
541557114,20,0.010021986047099127
541557114,200,0.0006094302117544657
541557114,210,0.002003409029323967
541557114,220,0.002578574646966203
541557114,230,0.0037317914609186842
541557114,240,0.005480816517774119
541557114,250,0.006594386686136645
541557114,260,0.009763583649179636
541557114,270,0.017389410966470634
541557114,280,0.015814717927330975
541557114,290,0.011199691051726971
541557114,30,0.008850433902379076
541557114,300,0.005218116413679587
541557114,310,0.0035229946814146857
541557114,320,0.002118071024445235
541557114,330,0.003612331663881706
541557114,340,0.005926183047589307
541557114,350,0.0075481242249667325
541557114,40,0.007192353819175013
541557114,50,0.005339832117891044
541557114,60,0.0030014183260031546
541557114,70,0.0009767209321050758
541557114,80,0.0007086841461241386
541557114,90,0.002556643969114213
569835804,0,0.00046426274886780024
569835804,10,0.0003137733212616135
569835804,100,0.0013225854807335934
569835804,110,0.0014974263755921549
569835804,120,0.0016208006915476858
569835804,130,0.001735136855340818
569835804,140,0.0018711190278517132
569835804,150,0.0018794901103291687
569835804,160,0.00193234377549224
569835804,170,0.0017864874857208479
569835804,180,0.0015719092915251378
569835804,190,0.001303920542044454
569835804,20,0.00018951754869826125
569835804,200,0.0011153113524403852
569835804,210,0.0010335757183664708
569835804,220,0.0011881758446841834
569835804,230,0.001216880790088106
569835804,240,0.0013419062551246177
569835804,250,0.0014547574352417325
569835804,260,0.0014393948445131017
569835804,270,0.0013902110406486274
569835804,280,0.0008859967640388324
569835804,290,0.0004735836385336372
569835804,30,0.00017418079180696626
569835804,300,8.98334541792336e-05
569835804,310,0.0004702211747783123
569835804,320,0.0008524351995698888
569835804,330,0.0012833833316960796
569835804,340,0.0012077721796498347
569835804,350,0.0008166444897590211
569835804,40,8.146485635525196e-05
569835804,50,0.00036410087732394506
569835804,60,0.000723431458246839
569835804,70,0.0008749113699314074
569835804,80,0.00104511917272283
569835804,90,0.0011450352419962802
569860121,0,0.0021834916554990197
569860121,10,0.002603821602173811
569860121,100,0.00242398244280753
569860121,110,0.002313605439867323
569860121,120,0.0020399991520017955
569860121,130,0.0016872536616551383
569860121,140,0.00151318975692565
569860121,150,0.0011872957364470152
569860121,160,0.0008155074166359441
569860121,170,0.0011184523195015411
569860121,180,0.0012407893243531157
569860121,190,0.0013478435211211706
569860121,20,0.0027321759617913157
569860121,200,0.001601780430001089
569860121,210,0.0020194903004533845
569860121,220,0.00247892552484059
569860121,230,0.002113092227461752
569860121,240,0.0005974495532681842
569860121,250,0.0009938472127826717
569860121,260,0.00226504585077617
569860121,270,0.00848497481684317
569860121,280,0.0066873765078933195
569860121,290,0.005235098919536777
569860121,30,0.002638730364248501
569860121,300,0.0026415928696556733
569860121,310,0.0005985095985316807
569860121,320,9.424984812425943e-05
569860121,330,0.0007486089057603816
569860121,340,0.0013712276998048374
569860121,350,0.0016430317507307964
569860121,40,0.0026601131676471422
569860121,50,0.002520482157007931
569860121,60,0.0024709026487881253
569860121,70,0.0023161581897212643
569860121,80,0.002278605626458456
569860121,90,0.002534883397533958
571732727,0,0.007692468197401681
571732727,10,0.0006518634228126277
571732727,100,0.00948015107016436
571732727,110,0.009592556869389895
571732727,120,0.008859638772304352
571732727,130,0.00773023038049255
571732727,140,0.006143328686965883
571732727,150,0.003572782913944898
571732727,160,0.0012092143049479472
571732727,170,0.0012981378060689178
571732727,180,0.0020441730363618895
571732727,190,0.0030115357656789387
571732727,20,0.003081694157198958
571732727,200,0.0036193725069592715
571732727,210,0.006004137203374695
571732727,220,0.011309678237259466
571732727,230,0.01681343745697299
571732727,240,0.022131684698919803
571732727,250,0.026119539250154963
571732727,260,0.029447861890410806
571732727,270,0.028514269450330375
571732727,280,0.025699499769388727
571732727,290,0.01682168901823244
571732727,30,0.0035574998960850174
571732727,300,0.01430380559691831
571732727,310,0.012927621624282641
571732727,320,0.01325333296855077
571732727,330,0.013448836161116784
571732727,340,0.012745641801831641
571732727,350,0.011236919264906676
571732727,40,0.007786662133130222
571732727,50,0.01047981916574168
571732727,60,0.011773321901357877
571732727,70,0.012003284139694963
571732727,80,0.011065259585486069
571732727,90,0.00955138671402918
576110753,0,0.002232375956059258
576110753,10,0.0032398641713155146
576110753,100,0.0024860417518597832
576110753,110,0.002881462611350546
576110753,120,0.002799655591964572
576110753,130,0.0026060926177768444
576110753,140,0.0025890278185318307
576110753,150,0.0024049651919887663
576110753,160,0.0023249022806856013
576110753,170,0.0026188374176295036
576110753,180,0.0027820155971384295
576110753,190,0.0033099856995785597
576110753,20,0.0038231783083986664
576110753,200,0.003841143152202942
576110753,210,0.004030104485561347
576110753,220,0.004040491548799915
576110753,230,0.003410923601046773
576110753,240,0.0032124192673212157
576110753,250,0.0024238125526878512
576110753,260,0.002621322199583073
576110753,270,0.0036816265307578443
576110753,280,0.003500072206051642
576110753,290,0.003391315008890122
576110753,30,0.004261372411523659
576110753,300,0.0010555429856099903
576110753,310,0.000579054094661715
576110753,320,0.0004209739649242558
576110753,330,0.00029601395458526123
576110753,340,0.0004478835679123886
576110753,350,0.0017916718317606125
576110753,40,0.0038772418003903087
576110753,50,0.00293295848654974
576110753,60,0.001651063018092671
576110753,70,0.0006425232666112703
576110753,80,0.0006694245294556452
576110753,90,0.0016281490343494501
576118161,0,0.0035623846460761423
576118161,10,0.004550091683343642
576118161,100,0.007180078162717861
576118161,110,0.006698533461830975
576118161,120,0.006333415012276926
576118161,130,0.005982382747817978
576118161,140,0.0055858235343664315
576118161,150,0.004984281755166114
576118161,160,0.004351897673992365
576118161,170,0.003896199903208615
576118161,180,0.003874560644900883
576118161,190,0.004256350734202873
576118161,20,0.005448789784281442
576118161,200,0.004398638874556394
576118161,210,0.005271107544678513
576118161,220,0.005428247550058306
576118161,230,0.004670880726222036
576118161,240,0.002677279910608341
576118161,250,0.01222074147947081
576118161,260,0.0021217932929213615
576118161,270,0.003228283028839477
576118161,280,0.0036270292053811955
576118161,290,0.002938000037497564
576118161,30,0.006363845344134998
576118161,300,0.007500521300319954
576118161,310,0.003926982960498155
576118161,320,0.0009729133992290259
576118161,330,0.0010123610967832587
576118161,340,0.0022207476708246045
576118161,350,0.0028640645504615487
576118161,40,0.0070221235715737015
576118161,50,0.007481470029351896
576118161,60,0.007728943875543838
576118161,70,0.00782924171277075
576118161,80,0.007709420193681822
576118161,90,0.007621956828445458
595572609,0,0.0033471958907822725
595572609,10,0.0010648075317510196
595572609,100,0.005633484406192174
595572609,110,0.004886579496521065
595572609,120,0.004367403084240509
595572609,130,0.002860509889570088
595572609,140,0.002046688821580058
595572609,150,0.0025652041997489576
595572609,160,0.0032282250451648774
595572609,170,0.003283596162236228
595572609,180,0.003882147475034159
595572609,190,0.003942658496936782
595572609,20,0.00304045835569962
595572609,200,0.004594645353136923
595572609,210,0.0055682930965666915
595572609,220,0.007045197197146384
595572609,230,0.008696588801883577
595572609,240,0.01034539215137009
595572609,250,0.012090091350374681
595572609,260,0.013849249256928903
595572609,270,0.014690329859154923
595572609,280,0.015221608731414206
595572609,290,0.019147389612523665
595572609,30,0.0033636753338999654
595572609,300,0.008861040484959493
595572609,310,0.006758425487929154
595572609,320,0.004404108200687825
595572609,330,0.0024811618660115224
595572609,340,0.003578116288773475
595572609,350,0.004061214396687377
595572609,40,0.0003676063500017607
595572609,50,0.0013315808805091254
595572609,60,0.002950434457254994
595572609,70,0.00413476348944294
595572609,80,0.005004411889537967
595572609,90,0.0052259931032185986
595583062,0,0.0004947616262746366
595583062,10,0.0003895397384769601
595583062,100,0.0018021520214038516
595583062,110,0.0020162845148515383
595583062,120,0.0023721813005952636
595583062,130,0.0025012394349010047
595583062,140,0.0028041335864644147
595583062,150,0.0031790726986656802
595583062,160,0.0034890193244613375
595583062,170,0.003696729583202065
595583062,180,0.0037048488968253494
595583062,190,0.0033616459653903145
595583062,20,0.0003496153404588451
595583062,200,0.0030531576639608975
595583062,210,0.0023261180710960443
595583062,220,0.0012503473927629775
595583062,230,0.0005473128309806965
595583062,240,0.002277141393991978
595583062,250,0.004282316858734497
595583062,260,0.005773430730351309
595583062,270,0.007140887182076148
595583062,280,0.008662071949911863
595583062,290,0.010338499678782073
595583062,30,0.00012928366219460037
595583062,300,0.011828469224125891
595583062,310,0.016056691054866925
595583062,320,0.013132061470275493
595583062,330,0.006740047871444183
595583062,340,0.0033703204595439628
595583062,350,0.001142405852022686
595583062,40,0.00027090180905036364
595583062,50,0.00043274708569587166
595583062,60,0.00031901400012133074
595583062,70,0.0006790821159245964
595583062,80,0.0009127949556507024
595583062,90,0.0013516648699951218
602165685,0,0.002732293531884886
602165685,10,0.0031696304484477252
602165685,100,0.0032340064806759892
602165685,110,0.0030325756275969007
602165685,120,0.002573907662210574
602165685,130,0.0022811679071506204
602165685,140,0.0020882541860017083
602165685,150,0.00208599627323832
602165685,160,0.0018251978315198228
602165685,170,0.0015627524170759549
602165685,180,0.001479125158785402
