cell,rotation,estimate
653804581,190,4.639636115234132e-05
653804581,20,0.00013564372903990786
653804581,200,1.4773154238589425e-05
653804581,210,1.0234420407272824e-05
653804581,220,3.755768165148852e-05
653804581,230,6.420511499679041e-05
653804581,240,8.888914816094407e-05
653804581,250,0.00011496023551267301
653804581,260,0.0001370140662227419
653804581,270,0.00015822978921353214
653804581,280,0.0001765554809429281
653804581,290,0.00018997913245628477
653804581,30,0.00012130924254642529
653804581,300,0.00019638199019697387
653804581,310,0.00020104131500685478
653804581,320,0.0002053866395489226
653804581,330,0.00020112254179143602
653804581,340,0.00019777950839985748
653804581,350,0.00019122652055062313
653804581,40,0.00010486140777453367
653804581,50,8.628711431082577e-05
653804581,60,6.495233311979458e-05
653804581,70,3.625497439742295e-05
653804581,80,1.2661989600076682e-05
653804581,90,1.0697525268324543e-05
653854241,0,6.339010144460887e-05
653854241,10,4.3184527855550867e-05
653854241,100,0.00013949062307401153
653854241,110,0.00013179664597408994
653854241,120,0.00011837351667287052
653854241,130,0.00010464613763300035
653854241,140,9.258308521000705e-05
653854241,150,7.99723651250307e-05
653854241,160,5.86662434777793e-05
653854241,170,4.092766226949712e-05
653854241,180,2.5619644723028887e-05
653854241,190,6.7172954672502675e-06
653854241,20,1.7746501550151104e-05
653854241,200,2.1627145698138356e-05
653854241,210,5.862895037038725e-05
653854241,220,9.529825522343151e-05
653854241,230,0.00013338587519339293
653854241,240,0.00017371469463015908
653854241,250,0.0002058590944427684
653854241,260,0.00022527252914079704
653854241,270,0.00023490626222759823
653854241,280,0.00023516307001076141
653854241,290,0.00022508688101729844
653854241,30,1.1853942526596304e-05
653854241,300,0.0002064656213653745
653854241,310,0.000186008973736158
653854241,320,0.0001657932365527962
653854241,330,0.0001439861874683334
653854241,340,0.00011179244637904813
653854241,350,8.500005189724387e-05
653854241,40,3.861058295002183e-05
653854241,50,6.758134792650065e-05
653854241,60,9.881277285390087e-05
653854241,70,0.00012215557805496954
653854241,80,0.0001341662885183999
653854241,90,0.0001401045966337299
654180841,0,9.368428849886102e-05
654180841,10,4.521505660920835e-05
654180841,100,8.76996685830848e-05
654180841,110,9.78571210295669e-05
654180841,120,0.00010745776689633036
654180841,130,0.000112760897639581
654180841,140,0.0001245018998663361
654180841,150,0.00012196024370886277
654180841,160,0.00010720256217168
654180841,170,8.872657323497302e-05
654180841,180,4.8675763292747425e-05
654180841,190,2.21917055269847e-07
654180841,20,5.538529858563858e-06
654180841,200,5.787247833866024e-05
654180841,210,0.00010177176800203446
654180841,220,0.0001467046578653449
654180841,230,0.0001805154362091498
654180841,240,0.00019139005525865884
654180841,250,0.00018950524955941604
654180841,260,0.00018956180329727916
654180841,270,0.0001984535932055801
654180841,280,0.00021470538204623009
654180841,290,0.00022147760847472092
654180841,30,3.5908121233199866e-05
654180841,300,0.00022411947924844762
654180841,310,0.0002196709650909688
654180841,320,0.00021879013778245448
654180841,330,0.00020156501362161256
654180841,340,0.00017233315420209406
654180841,350,0.00014193908811547566
654180841,40,6.51498286238183e-05
654180841,50,8.325196486700194e-05
654180841,60,8.122097634788744e-05
654180841,70,6.826557157590363e-05
654180841,80,6.242883987644356e-05
654180841,90,6.930554833283603e-05
